Welfare,DegY1.5°C,DegY2°C,NPV Damages,NPV Abatement,NPV Adaptation,Type,Welfare_val,DegY1.5°C_val,DegY2°C_val,NPV Damages_val,NPV Abatement_val,NPV Adaptation_val
-502659.30766862276,0.54,24.925051408619993,306.8204388949652,109.0751607298303,60.938849454620104,SO,-504571.0903250189,0.527,30.646204772774226,325.0563386451682,122.94639431888832,61.78969268977044
-505675.73611524946,0.7,55.645906893955065,342.9186561060524,68.82974835568562,81.4948748846734,SO,-507296.6833159064,0.767,63.76059611922545,368.82601329917907,76.43138979866781,82.5322383935455
-501829.3487789111,0.56,29.090988084367574,269.7058604221295,121.75030475771787,144.0389708132266,SO,-503403.09495292866,0.54,34.403243915802015,297.74480434249284,132.63989092871327,146.71795888855505
-502032.7439503283,0.59,31.51558992635678,299.93744777319705,89.43514740480539,49.39538674060253,SO,-503769.5141226917,0.601,37.4928441126266,320.2027817805613,100.6686708108786,51.23252345937058
-504428.49806860054,0.56,24.75032875909459,326.7496236834183,140.04762082049442,51.82411224584168,SO,-506351.77901517495,0.538,30.734121589589055,341.62529955651684,148.84193754818895,52.29396330705669
-503001.5861506518,0.72,59.26081183973675,348.27633346953553,58.58573254603694,59.091871103238645,SO,-504709.55670387886,0.774,69.42653406184957,371.22476930049083,66.36139910086102,59.9795608812514
-503065.57216619106,0.56,28.436226809696624,279.73045295639946,135.2124054081723,107.75896824045627,SO,-504712.8210365105,0.542,33.852636105191294,304.06704287053117,139.10590113363565,108.86032388221805
-500580.9140412469,0.67,50.74524515239834,313.26862141108495,59.779066094761966,67.99310095231945,SO,-502152.69725119486,0.742,58.643474010297204,339.07899507830143,68.05670147290049,68.94555122452188
-504286.43565168907,0.59,34.307456479194805,289.8349978438403,115.26125997634412,118.15815701935166,SO,-505819.61885190994,0.595,39.87750551336416,316.30916646730253,124.23323355174895,119.5691793183843
-505653.3812030445,0.7,54.65657814199821,341.4079903646333,69.94796792746604,81.38876324152103,SO,-507269.6600810581,0.762,62.599026704939064,367.1463299397017,77.7358192042721,82.41972586343539
-502794.5568376996,0.54,27.923463025678597,279.3782281205723,132.99975151752326,109.35479247156586,SO,-504472.5074911144,0.532,33.155652973180715,304.0595352846581,139.27366373837535,110.56414264683653
-503513.41205378994,0.56,24.986813296708046,305.43849284224103,117.53336467177482,64.8827561346102,SO,-505362.8136521067,0.531,30.8194311524945,326.242881273776,130.99366148630145,66.10589394919111
-504442.9413938531,0.62,38.91556038140727,299.0894931590248,89.57937997465582,129.93317716195995,SO,-505898.9572916166,0.652,45.15030515547656,327.40800497357503,99.10964484612425,131.52443146894524
-502352.09876423434,0.7,54.64151330751288,344.13622486544153,58.75168528254025,59.510859391924114,SO,-504075.68821819033,0.767,63.19431388975325,367.27846494917065,66.55721797080014,60.38699113671298
-500491.5383430772,0.54,24.757868762933516,315.41001050077796,99.64876442458349,48.779666126721196,SO,-502145.75696871773,0.528,30.737087611903974,329.1591041722704,112.80929308073749,49.27561245777201
-505427.0311552118,0.7,54.94268557643979,339.38239676468345,69.8810490369431,87.17482131247283,SO,-507017.35910397436,0.764,62.90169192108671,366.1448995862191,77.7103328541159,88.25537503397425
-503599.0176524833,0.59,34.17835087379561,359.7346755928934,119.02388320953202,29.86708337473985,SO,-505630.7490971357,0.609,39.84881205852397,369.1932652510001,125.7494932100873,29.810216328367105
-501497.1119482831,0.74,57.86869947492914,330.5997579571693,58.55965266873929,59.518122798643255,SO,-503139.6931536314,0.778,66.62596513345953,355.3264828730791,66.03012632229641,58.96707434311627
-505249.380981878,0.68,53.49142150097753,354.43954066732425,69.91072479342752,67.33505508723262,SO,-506999.4482246802,0.752,61.410641229598106,375.5519805370399,77.60832257966709,68.12704927142234
