Welfare,DegY1.5°C,DegY2°C,NPV Damages,NPV Abatement,NPV Adaptation,Type,Welfare_val,DegY1.5°C_val,DegY2°C_val,NPV Damages_val,NPV Abatement_val,NPV Adaptation_val
-503223.6633800741,0.6,37.16023286640483,309.1347801576917,79.9226801334428,48.284098418752976,SO,-504128.6842245317,0.662,47.47994303720887,338.46764106568116,123.46470402539151,49.91066708631832
-504300.11035753327,0.63,42.55121718982727,327.97751622994986,69.51410714652089,59.37789729698121,SO,-506101.6479899385,0.73,54.4231286570311,362.21946894770525,96.63145150041599,62.77619359388033
-503534.96860146633,0.6,34.251013832195305,309.9424352364708,78.89432177330147,61.67372449794753,SO,-505042.13905095396,0.663,45.20786653980192,343.4416432182716,122.05992926855117,66.535967305225
-502524.4907368486,0.59,33.106052852559486,289.55128296352484,87.40714094841657,64.87787908048463,SO,-503688.44255467824,0.644,43.13395798305725,323.0256969743996,132.35087958266945,68.92749064357784
-503549.4637964799,0.63,42.592535083828544,336.3088067590421,75.12717700932632,38.60147651858409,SO,-504856.83880398964,0.697,52.85956815630405,360.95100673377726,108.09320652357702,39.94973222856456
-500515.93645041896,0.61,39.01758487751103,329.5222668153112,79.45557989941436,29.00479892004259,SO,-501910.94883711246,0.678,50.050907185944,355.4924295726935,120.78747710502401,34.15535340653562
-503124.520016294,0.58,29.1833486273608,289.666544319493,94.71098695169717,78.3529650691433,SO,-501835.0203685437,0.618,39.24301795688027,323.4193004147727,146.96133117033705,82.68291242544755
-501739.5012849992,0.58,33.07583952562865,279.87416418907713,89.68554632391371,76.81431490655693,SO,-500704.5378523421,0.623,43.74629572527741,313.2455209103717,143.31463784520858,79.43858481676675
-503101.7213616267,0.54,27.25981176416657,328.46096435040187,118.9062343749614,39.12604362530079,SO,-482988.17497722094,0.591,41.0786213728441,339.27212492298554,189.89939957520934,39.26017711874542
-504499.87851979886,0.62,39.4328781126029,319.9368785509753,78.1759718665903,59.90018418741495,SO,-505677.53774096904,0.684,49.302562902657925,348.9913985068686,108.68705183981479,63.704746243807385
-504432.0636058237,0.59,29.83556342195282,316.0905493758159,99.08126101493656,55.10192129765515,SO,-503567.3268287601,0.628,39.8465873062205,346.26865053251794,141.37190332731637,56.504385596154975
-502586.8458553489,0.57,34.53673232847555,289.86407805810927,109.61032470035542,56.28300268571713,SO,-494100.4312201688,0.613,45.35497560290028,310.70759010617127,158.51497607137492,57.45465704285095
-504213.0905751689,0.56,24.97075329178636,307.8455012141028,142.9217081481686,69.56526020333166,SO,-490441.3797527829,0.591,38.33102166804273,322.4276734897117,168.57598278392436,68.70566267778746
-503528.0759461548,0.54,28.625770570788923,289.59057617724176,128.27001709082765,78.23525799645039,SO,-482873.1972067003,0.592,42.4725390068331,307.20217227745695,185.39552234710328,77.20776098708477
-502710.270883112,0.6,37.38723232971939,318.3289562251533,79.14270785276517,39.03211924098002,SO,-504140.8943202791,0.659,47.51293263988368,345.44868560903456,118.07608597517837,40.887242669584055
-500474.5953428632,0.6,36.54220266581578,279.73755457764366,78.95844487033341,112.2956621772335,SO,-501621.5260167533,0.658,47.751821277236886,318.14045375548994,130.08614405256301,115.84979761950541
-503973.24934530415,0.59,30.65460957402363,329.95741125426866,98.14076084458657,39.56447264824977,SO,-505080.83297395444,0.628,40.07260419179813,356.4477562383983,138.60691408914963,40.991643058590455
-503675.7006204909,0.54,28.485013061333028,289.4351699887962,135.66361132741963,77.53037111327332,SO,-482918.64218585484,0.59,42.28109493714547,305.891382047148,182.69921099834772,76.075676899795
-502275.38130288833,0.58,31.942976969305832,279.80644300610487,89.82538479001276,83.26268909411382,SO,-502282.8373795911,0.626,42.10999265496186,316.3870640065365,138.18238332725397,91.90816232304566
-503655.83414189337,0.6,36.196270141081136,331.269042573586,85.19758867671692,38.78449491651306,SO,-504637.21478716715,0.658,46.298335070243,356.52720397432563,127.9935048508252,41.17438377768989
-504584.7197820168,0.63,44.86870687584536,359.330330735769,79.90202379543283,38.95253750759443,SO,-505771.42429916334,0.723,55.80993076782137,384.983687976379,105.64451963624865,39.55234509655511
-502607.2163589423,0.62,41.24527339728927,308.8702666507972,69.36807928752278,51.808225132621054,SO,-504079.0071216644,0.714,51.955995172435344,339.68709778301024,94.88566820732326,54.76288388129764
-502461.1748186656,0.58,29.993099009649164,358.68780378746044,99.34382263457351,28.328582888744137,SO,-500349.2372574773,0.622,39.68649674443054,375.1364323920505,147.88896555585276,28.566364559754586
-501655.40037881496,0.59,34.84225277340271,329.8137643976731,96.61203598601968,29.07812081603855,SO,-499611.4463682078,0.626,44.40265795809014,347.98361444377576,143.79146645324855,29.96875132342974
-502407.2851892495,0.57,31.095163760008,289.54032971222875,95.11294436784632,59.6047293026788,SO,-496748.78641627496,0.613,42.20246609097203,313.96299521053083,148.20128865595487,61.41126850753855
-502329.31013418816,0.54,29.275455086731267,317.64824747764675,106.80960620783384,39.66659674428535,SO,-481007.68028553296,0.593,44.15561164795014,330.2566253403965,189.66515501827195,40.044391191784385
-502510.2031503697,0.6,34.538137462915415,298.56855868256986,78.92484478460459,56.56406892504959,SO,-504084.0402468672,0.659,45.192065163050444,331.3511407790592,122.62254390233304,59.29602176006253
-502760.9836183082,0.59,30.930439471813035,358.525702333857,98.13453842732496,29.946223486969647,SO,-500777.7689437603,0.626,41.15877227385687,378.8731242674393,145.40928652370047,30.212147836372203
-502495.7458039922,0.58,29.987699833696546,313.95038258898586,99.2355519430009,37.95276897139177,SO,-496252.6025925021,0.618,40.74393655635711,332.74114655173616,151.82796013891493,40.168820078209826
-501292.02819999086,0.58,31.794349567613363,279.91563887501883,89.9049926421234,55.66654007737614,SO,-499374.83632821904,0.619,41.81797421444902,309.26527218467425,140.08383572987202,59.82589934431118
-501141.39953893214,0.58,31.6351776731881,286.9774732464517,89.0493637886772,47.62459757653315,SO,-500868.2094891589,0.621,41.370932187196225,316.3143054823557,137.53055495676142,50.747028279412284
-500825.5310373727,0.57,30.01728715174056,327.8498528231131,88.22766342893853,28.49585911293013,SO,-500208.4653696402,0.617,40.44369251074588,348.9898995332129,145.8093372326359,29.409637197102985
-502863.4569151593,0.6,33.811916985626446,299.9175389122809,79.93128300974618,66.16347577331263,SO,-504372.17356082145,0.658,44.4606158651416,334.1199819270411,121.65517662183646,72.75612382445338
-500070.1496536236,0.57,33.041494867235144,269.8945880693552,89.75704128120682,78.50952949340669,SO,-496188.17454672634,0.616,43.70715070693964,300.25207066693315,143.85889420259912,82.4801047381482
-502572.6985445868,0.62,42.44600523417433,316.1981900829508,69.4249642838849,47.22687192125226,SO,-504099.49301479437,0.714,53.01994724907453,345.0629445574896,94.84653928913042,50.08755630449727
-500908.7725870397,0.64,43.78665922748516,329.1104086908532,68.55461639907809,39.40730508706796,SO,-502371.455033146,0.729,54.802234525035175,356.3081410367452,96.83852933870638,40.05067483142651
-500563.9055493673,0.57,31.67042499330535,269.62906203552467,102.10281733429558,64.10931248315883,SO,-491835.8068684954,0.605,43.25407369506799,294.11801502998424,158.8134711404944,67.36788259096696
-501154.0104790495,0.58,32.041349149451364,333.4279011835442,88.76663314687818,27.919307963054752,SO,-500806.65683588135,0.626,42.95310964259413,354.7152872306251,143.77269784044884,29.182887924478905
-501311.998276793,0.57,29.706154737137403,305.43583598879496,89.39567796755104,37.81460271988249,SO,-500183.60860580305,0.617,40.460711439487966,331.14091174014106,144.30260859342394,42.48570278289561
-504310.9554620542,0.56,28.461407179195767,319.9459603538151,149.19878237302376,47.4908057585044,SO,-487212.85174965265,0.594,42.33872523603625,328.27469571563324,177.1649143977756,46.350876862460986
-500867.8504119934,0.61,39.97786236354392,308.6485060037145,69.30287234940945,48.02238022959413,SO,-502904.60938798496,0.701,51.51844573078262,339.34741996203985,96.17638256094747,50.827324450145426
-505400.6005000711,0.84,214.5678148205566,472.9267167898863,29.99128463528408,19.99746118340369,DPS,-507220.63315560116,0.891,231.92397168825852,495.26508866911814,35.07115969453285,21.0988978922084
-503845.7373645154,0.74,79.61055027390559,319.99208803099856,48.5583126641228,75.87269056838313,DPS,-505131.5735393482,0.804,96.43718573471989,353.142319473753,57.666415724566335,77.00104289351039
-504945.39003493433,0.74,106.0104340089697,430.5300465251962,49.806824202115386,19.88352773948449,DPS,-506661.4160847469,0.795,126.78341109070696,453.9031552320574,57.340186309673435,20.841752631963924
-504495.7663702114,0.69,328.1501224415395,369.62148992861455,39.36992813309745,67.37224480404441,DPS,-505768.3026643374,0.776,337.13949015378347,411.8305092791933,46.277041746387944,67.93031806864893
-502624.5036641834,0.95,548.2811479315001,439.3773529519695,9.73527449425214,49.485959377163546,DPS,-504000.26256709005,0.969,558.5377368793095,482.4022714065237,11.514078169450485,51.281735532197295
-500084.083722397,0.65,24.7381665332699,328.5709742237806,69.80395216951834,76.57290831187407,DPS,-500953.4567611418,0.753,33.763008055119045,368.0089618165074,85.55515454227209,82.41983459281855
-502162.4794636368,0.87,309.6959844597092,349.6616762249017,19.468034852207623,88.02575032213412,DPS,-503244.64564453723,0.911,326.2510870062224,392.41712268668624,23.04499781944942,91.47822307854969
-500910.6702784885,0.73,189.1050548115372,409.4044328909656,39.34381581374327,19.318651612977657,DPS,-502614.18229367374,0.813,210.23676503946797,432.49803264384445,44.90219369890188,21.182648692287625
-505082.4882696049,0.71,100.81347310621746,319.91902176022967,49.95185467411538,93.123229534866,DPS,-506353.7150104393,0.774,114.74484801324067,352.6954800841122,59.665517735498454,94.26490743919996
-504520.150634159,0.6,134.853898852398,418.75788653032464,76.78954103742082,19.91775612387493,DPS,-506182.5473906161,0.688,162.11744586827447,443.88387908466115,81.81604659880512,22.384612915399003
-505305.67044253054,0.74,177.8114656308096,339.9642970970298,39.62619615959302,96.74677539603766,DPS,-506435.7889805587,0.807,196.22168987755845,381.34455039284376,47.659671705429574,98.96325036966572
-504562.54390979983,0.67,29.981928897755065,400.5370381212943,69.95118117096418,15.615706081347208,DPS,-505898.6938740256,0.755,39.445755537896176,428.8981608442327,83.70855300354869,15.91721737601448
-505979.1486519591,0.79,275.7037527411222,395.13318371740576,29.822871583864675,68.48883316101305,DPS,-507341.1034930646,0.845,289.6494427703832,436.0750835809945,35.606272885157246,69.69162299327944
-500633.5225169323,0.74,34.330094484322395,299.26347445982304,58.926190208164726,102.81762496648987,DPS,-501631.6361218411,0.799,43.99980371323666,333.8428014313409,73.79846884762618,106.63910378060555
-503236.4738767772,0.84,362.4689976633435,474.9106607749743,19.6131863421544,26.45847961909681,DPS,-505192.7473936504,0.898,377.39269378159,500.9150833932783,22.93375431854255,28.00012447857013
-503897.4992471125,0.91,106.35509165128698,289.55283982125883,38.21864440022803,143.56926118700986,DPS,-505064.42006533203,0.932,120.48705756788357,323.1576399754407,48.12246627513722,141.30008659967854
-504477.4340269528,0.83,393.21364916697183,398.4261270043269,19.881137646003605,69.10102028281261,DPS,-505835.42201510275,0.892,406.0838540367037,436.57764953716304,23.39711671819945,70.04800022566373
-502031.155810036,0.81,173.63388610884783,367.4555405974783,29.22950256521426,39.78444914436074,DPS,-503522.582115179,0.87,189.24533084820467,395.66370295180354,34.776308586654935,42.00085325020238
-501806.8276204014,0.89,288.785156064314,504.75476590761775,19.91379476676475,8.922484973985501,DPS,-503582.91573088325,0.919,306.7382295189648,527.9438491590793,23.41738960946332,9.713691274744015
-505367.2165341539,0.74,177.095237124501,354.50800644446565,39.764621755389925,79.36476723364302,DPS,-506593.00247753726,0.806,195.928396661086,392.57103591844833,47.66403763087105,81.36069811503604
-504526.16879907536,0.83,171.10877866524436,449.82895031616806,28.482349650404814,19.405771287840977,DPS,-506359.8063869916,0.892,190.51296320929316,469.1206038491734,33.334443907019065,20.710843927368426
-501680.0227463945,0.79,204.1175703634971,347.8892609216235,29.12111844993526,77.6891789773747,DPS,-503040.6808862755,0.839,219.60829416846374,385.74442171702304,34.6556988779666,79.85306520786897
-500662.3530406201,0.84,113.94490527564336,410.4218150054349,29.96260359088579,19.78418739944159,DPS,-502342.91427675594,0.879,134.95921517780357,433.904388027254,34.637150657159346,20.646198453469562
-502304.3868886526,0.84,300.2735949255729,379.9481953389718,19.986914181689126,66.08288801550088,DPS,-503683.603677463,0.894,312.6921982503985,423.0438583944689,23.74313383023909,70.99340311895595
-503468.4003498368,0.7,159.6379314395969,479.04046802674696,49.41347691079116,6.79178907281094,DPS,-505274.184585122,0.791,183.8467655611021,499.49332359724605,55.70300088837613,7.985685600673628
-504774.7239746396,0.89,344.6709086877948,413.5904555809372,19.689460369781667,39.47432498803263,DPS,-506297.4488041624,0.911,362.50282620211334,445.647491063853,23.381810554638722,41.520030857169665
-501288.426228963,0.95,115.34778393635789,299.6065620339516,29.775272362389632,138.35918167748056,DPS,-502453.782240272,0.961,128.22918891233786,334.5763601175669,36.2936938137962,135.51989950688488
-502123.6298581355,0.95,678.284188225448,516.7245949238369,9.480418433412282,18.86067095801577,DPS,-503851.814895006,0.961,690.143297139903,547.0482263744458,10.841256765730082,18.95181244287021
-505562.891900271,0.74,106.12589438297408,401.501335742735,47.69044102738213,29.24628760894741,DPS,-507091.60735166236,0.809,127.66515332699203,432.2115175165265,55.198318768637165,30.638711700253438
-501099.5933255295,0.95,157.52510771786208,369.4855302153476,19.99391513359047,49.92111843874499,DPS,-502712.44291250187,0.97,176.78605159426553,397.85933506223535,23.7997230373846,50.99795328917845
-503120.2901785637,0.6,98.24626340579086,436.7248668256171,78.70080785625254,8.529048305906281,DPS,-504817.82265252556,0.685,123.01264140816143,454.53866084462646,84.41361409126375,11.450265248610561
-503502.9853878795,0.95,636.8264623033898,496.18281090893726,9.935308096277828,27.514225543147848,DPS,-505026.0178069388,0.971,648.4456271412804,532.8355706088231,11.68365687101116,28.371734357936987
-502860.10604227387,0.74,89.62102752045774,449.61453586636895,47.33943844865148,7.680852989488402,DPS,-504736.0246618927,0.824,106.19411667850902,464.6931094027736,54.40124321210049,9.334390895455861
-504792.8955483719,0.6,94.12708759795908,298.6557143456042,78.57501806525678,108.57068618344368,DPS,-505723.45407348225,0.692,112.40516618088371,337.09408638804547,91.8462992891975,110.39723938356013
-504714.4378989588,0.84,413.4031381547496,478.56150115444456,19.927848544192344,29.855688419547345,DPS,-506588.9653181315,0.901,430.7216913454677,497.733430142682,23.57412813228621,30.09520500664185
-500934.5929378966,0.81,150.90449881839675,336.1632767545845,29.646291797683947,58.55838734505259,DPS,-502199.76152246154,0.873,169.52228514400085,370.93571889594153,35.20714031784965,60.979119490390566
-505269.4080394063,0.93,99.19646199653444,398.2443718969621,29.994796062399804,36.69234314825756,DPS,-507040.8016171615,0.948,114.91031718616695,423.5518572130242,35.33213820930469,37.94189120318893
-500680.83658937394,0.64,172.02538158574407,345.85163541572643,49.16396530443645,67.99717126501797,DPS,-501927.09621969017,0.727,195.21952231748688,377.6240629753403,60.38350086855946,68.58459730157114
-500076.1642546605,0.84,272.88053744907035,364.17244000712896,19.414587427920207,70.295420499806,DPS,-501561.6807984417,0.899,286.1554407901842,406.12904149112234,22.97017534083531,75.34323254090415
-504325.4945265637,0.83,423.1155140825229,397.5589232142099,19.389346093622272,59.662375321599455,DPS,-505601.30578366836,0.891,440.3741957368631,439.5408213309106,22.823752980759828,62.415484546883405
-505334.8345351751,0.81,165.43284528385004,349.93294365817985,29.96119691903004,78.64125363840702,DPS,-506549.55984723946,0.882,182.29621718646416,391.17121868219016,35.652912123123066,82.2169214693026
-504128.9614261907,0.6,78.57382663059241,378.3953914391646,79.55810880501097,36.41287088074256,DPS,-505747.31795233575,0.684,103.42665245501198,405.97071765951955,83.81191645150902,40.879207697856145
-504924.60762942897,0.7,431.5672596175394,419.0936429595773,38.24422588068278,47.56375867886905,DPS,-506140.3632819829,0.784,432.66806810116015,468.4401981590348,43.38615048563868,49.63453441763661
-506397.1409401471,0.84,194.33249467361537,379.8129951260317,29.54092765361845,56.48842921318659,DPS,-507724.4299992295,0.888,211.0687217702267,417.9629790637077,34.811380330620516,58.740134375531056
-503792.9233483357,0.93,94.37901780695412,359.94499353213723,29.915448993128653,68.79057529943952,DPS,-505312.1627960349,0.944,109.74713271047561,392.1087402936892,35.40778894037303,69.96630933798961
-503804.8931147871,0.81,149.67911205365905,333.0180285580277,29.959466436481343,89.57030807749459,DPS,-504971.9903070436,0.884,167.27086584071864,373.70182804392994,35.655475457410354,93.52573961893282
-505419.8012817488,0.79,272.904862248155,375.8272737878197,29.516100045889075,68.87874095966811,DPS,-506787.95280347066,0.841,284.18245159063946,415.65955687348395,35.06842046822425,69.68517136901885
-502371.15481117787,0.64,190.0570939333784,355.3583081189139,49.199483563019776,71.66232296519401,DPS,-503602.84410111996,0.723,217.3697733578623,394.3177914183983,61.10651347245541,72.58172735114083
-504243.36032178695,0.81,302.7662286792544,528.4972332856815,28.79845269426184,9.844499242232512,DPS,-506119.34300415876,0.87,320.0149958901455,548.25995266193,33.27795186854023,10.622689149125252
-505454.2085566234,0.6,75.76524726235982,309.8313702637187,78.86422215985874,95.11767755266168,DPS,-506388.3955929622,0.669,96.07091872930417,348.1850688279478,93.27416480669746,96.81622736745136
-501344.44826600346,0.6,133.79098968839742,319.9393316679348,67.16354749374587,67.12169332925458,DPS,-502820.0093912261,0.701,153.7364444658319,356.2848131043704,76.95488283343471,68.42731928469532
-501970.7690762585,0.82,129.83351946964498,339.6612602649202,29.45547010944218,86.89412949916705,DPS,-503237.3130472241,0.887,148.24980689785255,378.09298935610866,34.76367054465046,90.4203379266131
-503036.6913482251,0.64,82.13891487829397,297.73551657717195,58.29960675533777,112.58423973507938,DPS,-504035.79743361706,0.731,97.44184364588243,335.61414854975305,71.85754064852934,114.56103634929823
-503243.8844591802,0.79,99.98004370199132,448.81569971559946,39.744301144789205,9.436929695820748,DPS,-505100.87644785224,0.845,116.3559159844685,463.4161405035729,46.8286076999515,10.996843891534409
-506683.0392826194,0.72,139.78504563646229,353.01946435030385,49.692432099850805,54.60306910285269,DPS,-507942.63400587765,0.791,163.65894834257324,395.72671794701535,56.26850184681371,56.38701488572246
-503268.73260641744,0.77,464.16515078382713,558.7979288295451,28.206304103780614,9.722651078352996,DPS,-504936.3156421104,0.837,471.4656575583057,590.527086467268,32.57840618141679,10.266578178636975
-501961.4593385453,0.63,98.45025259110668,287.91677081054297,59.544374434569725,139.4216357501915,DPS,-502728.53459897503,0.711,116.25884565977294,327.3887245753363,73.89484616714557,142.3544443135522
