,TCR,ECS,TYPE,TCR [°C],ECS [°C]
6031,1.9259958105319073,3.1788976626270586,FAIR,,
6032,2.044805607256692,3.2809761948061933,FAIR,,
6033,1.7450878444374796,3.397733097064359,FAIR,,
6034,1.8806598367387801,3.046772501213077,FAIR,,
6035,1.7671025772278337,2.8713563147829575,FAIR,,
6036,1.985163698716579,3.072748144856205,FAIR,,
6037,1.1988581157048135,2.2550322802172644,FAIR,,
6038,2.13955814520888,4.304520222112567,FAIR,,
6039,1.9484222082124825,3.0899944752361406,FAIR,,
6040,1.9706493018159252,3.159548030481634,FAIR,,
6041,2.164683936104916,3.2098769356669594,FAIR,,
6042,1.7108058532140529,2.8566420772664234,FAIR,,
6043,1.9030285492301948,3.396982752047014,FAIR,,
6044,1.275081451568126,2.228197437338405,FAIR,,
6045,1.612872550141088,2.4380867891086733,FAIR,,
6046,1.3581690241469162,1.9774132250899226,FAIR,,
6047,2.0826666410628722,3.9050904902550188,FAIR,,
6048,1.9266499290127144,3.446297399536051,FAIR,,
6049,1.4038670130349475,2.1315565906898573,FAIR,,
6050,2.0369593168314664,3.6128318365683936,FAIR,,
6051,1.800347454765594,2.8323706279187713,FAIR,,
6052,1.6316248324101645,2.1128285161409357,FAIR,,
6053,2.189570011510245,4.363544181354094,FAIR,,
6054,1.7956483509175365,2.6888320982570155,FAIR,,
6055,2.293184871783696,4.002929454252845,FAIR,,
6056,1.7659801309010434,2.6755923748856074,FAIR,,
6057,2.404022788861037,3.74805558545944,FAIR,,
6058,1.973507553236612,3.2091489262145756,FAIR,,
6059,1.7000790063848858,2.806531534963764,FAIR,,
6060,1.5777232163985715,2.1394870016595053,FAIR,,
6061,1.8071486281840492,3.1650141654733974,FAIR,,
6062,2.202643738670229,3.858488871942243,FAIR,,
6063,1.7538402714591665,3.524293818909355,FAIR,,
6064,1.7265844259102663,3.2559461594731878,FAIR,,
6065,2.0702102678462406,3.9182596822315263,FAIR,,
6066,1.5141870283681922,2.4190468728954926,FAIR,,
6067,1.702278600016194,3.1328821883935714,FAIR,,
6068,1.9061165402560039,3.31614910586373,FAIR,,
6069,2.2530929024762565,3.160839672843562,FAIR,,
6070,2.0193275546527745,2.4113318491880587,FAIR,,
6071,1.9681280047366567,2.8721085917732263,FAIR,,
6072,1.7694327218709693,2.8381741748281653,FAIR,,
6073,2.1448311447437804,3.596073511831539,FAIR,,
6074,2.001884410783122,4.912884193174831,FAIR,,
6075,1.899302498919778,3.486902694246665,FAIR,,
6076,1.7770635827926224,3.094570079661474,FAIR,,
6077,2.003113136046404,3.4691928592367773,FAIR,,
6078,1.8538195198839955,2.219500818549317,FAIR,,
6079,2.0647007239514257,3.311569501019053,FAIR,,
6080,1.3032302750717988,2.03911651804531,FAIR,,
6081,1.4538404192261352,2.7245481266377607,FAIR,,
6082,2.366257777731942,3.348691130972082,FAIR,,
6083,1.3779776227453022,2.357298218339247,FAIR,,
6084,1.478020871160518,2.7297486662756554,FAIR,,
6085,1.620294635334948,3.7011668910646045,FAIR,,
6086,1.7649465089945706,3.4216173917205053,FAIR,,
6087,1.4350047600803706,2.7147200173730663,FAIR,,
6088,1.3956574507737927,2.309933786896884,FAIR,,
6089,2.5917409205713122,4.236490731957338,FAIR,,
6090,2.200996886731457,3.6515902169519223,FAIR,,
6091,1.4884615259018863,2.678517946928327,FAIR,,
6092,2.028888957539026,3.581168631243693,FAIR,,
6093,1.9549436761724672,3.6583638074904705,FAIR,,
6094,1.6354215543504542,2.897502985400139,FAIR,,
6095,1.3624521708013595,2.017002894736775,FAIR,,
6096,2.4854780368506524,5.907163408879338,FAIR,,
6097,1.7074113192508014,2.4781799163972646,FAIR,,
6098,2.46569805947097,4.112057498046827,FAIR,,
6099,2.1975221145639185,4.448270823002616,FAIR,,
6100,1.2949196055754157,1.6612070775992718,FAIR,,
6101,1.2090076878635534,2.4851563723830097,FAIR,,
6102,1.777757208304504,2.7041325213217413,FAIR,,
6103,1.4216579596471561,3.1985715236177024,FAIR,,
6104,2.4498079339784167,3.736760428908532,FAIR,,
6105,1.4225332549128715,1.7071407357405308,FAIR,,
6106,1.3646470536589161,2.4869122999298057,FAIR,,
6107,1.7703076561278241,2.965773973307595,FAIR,,
6108,1.7822750716266376,3.8961899715547825,FAIR,,
6109,1.4667717579386816,1.9530142349562118,FAIR,,
6110,2.000138336330059,3.579591197199259,FAIR,,
6111,1.7451530615467483,2.643309912093633,FAIR,,
6112,1.9787387042578415,3.0910106379830817,FAIR,,
6113,2.0816438949083746,4.0935903354592345,FAIR,,
6114,1.376538724208696,2.545535376216306,FAIR,,
6115,1.3752845175564408,2.0041999629798015,FAIR,,
6116,2.2177863105080737,3.604784801509609,FAIR,,
6117,1.5838130435477795,2.641648485705266,FAIR,,
6118,1.951353583303738,3.2839744562591067,FAIR,,
6119,1.2263419057599974,2.397065625972579,FAIR,,
6120,2.047206557193516,3.184566003577535,FAIR,,
6121,1.654234502037623,3.3000882295634297,FAIR,,
6122,1.9887129715212966,3.795820469162543,FAIR,,
6123,1.9856901337235535,3.621192195541629,FAIR,,
6124,2.1468618296420727,3.241394118395376,FAIR,,
6125,2.43221470825086,4.962482007592593,FAIR,,
6126,2.0130625771410307,3.8969441073253335,FAIR,,
6127,2.375336532956309,4.955472115288563,FAIR,,
6128,2.1377284737063373,3.6284365449055587,FAIR,,
6129,2.1166879199126254,4.177558599583643,FAIR,,
6130,1.2425265919872817,2.2881077368207667,FAIR,,
6131,2.252176876517012,3.6788874791501978,FAIR,,
6132,2.032551206893482,3.9299142963926723,FAIR,,
6133,1.529402319986823,2.9779435173240643,FAIR,,
6134,1.8007110227962984,2.7636055624460374,FAIR,,
6135,1.7451938686634594,3.115019218071698,FAIR,,
6136,1.9314969106696944,3.095546719721473,FAIR,,
6137,1.824392641512481,3.0465376679953327,FAIR,,
6138,1.71741282712517,3.2119937413072055,FAIR,,
6139,2.61892381031494,4.543648112865573,FAIR,,
6140,2.106683127102324,3.0866999690884596,FAIR,,
6141,1.6530228143954417,2.376604770693987,FAIR,,
6142,1.31391895076242,2.6631877910281454,FAIR,,
6143,1.3046415360297159,2.2771494522111757,FAIR,,
6144,1.8021023126151017,3.245696216809348,FAIR,,
6145,2.313132331290517,4.076588064089328,FAIR,,
6146,1.752867816895529,2.760317679094014,FAIR,,
6147,1.3684861950092604,3.0055326306943195,FAIR,,
6148,1.957725575023362,3.7658889105157685,FAIR,,
6149,1.5298253533106476,3.010804105499667,FAIR,,
6150,1.5488462416243198,2.109659318619971,FAIR,,
6151,1.9783982174611663,3.856403729493904,FAIR,,
6152,1.984366004788743,2.903939454719621,FAIR,,
6153,1.9406936852271166,3.5028648999540657,FAIR,,
6154,1.2706500219880739,2.7948858387563305,FAIR,,
6155,1.9112754894034711,3.5445266257426327,FAIR,,
6156,1.8935540731371463,4.176072925413601,FAIR,,
6157,1.5892720841488461,2.470003874948407,FAIR,,
6158,1.561224497300763,3.0297124420525106,FAIR,,
6159,1.3791664508792914,2.5849686827063123,FAIR,,
6160,1.7249190502592102,2.850185397048865,FAIR,,
6161,2.2616336675817017,3.866533320214792,FAIR,,
6162,1.7077337087209545,3.0240159837770895,FAIR,,
6163,3.34247314276566,6.130285191903445,FAIR,,
6164,1.7010909113529247,2.9445267850056887,FAIR,,
6165,1.3744663677186693,3.0827850845287,FAIR,,
6166,1.7140649910102952,2.2207815640400894,FAIR,,
6167,1.9910386851273516,3.380146643148831,FAIR,,
6168,1.978270241042143,3.38284720685399,FAIR,,
6169,1.5411365868350209,3.1520112955710604,FAIR,,
6170,1.4583518173180872,2.2530031622568507,FAIR,,
6171,2.5617560139642443,5.035322798947303,FAIR,,
6172,1.954567989632541,3.0373776037184563,FAIR,,
6173,1.6552754432173362,2.451169146529759,FAIR,,
6174,1.7057839839203546,3.3091582323032416,FAIR,,
6175,2.2154941852496948,4.027579805187022,FAIR,,
6176,2.2467616773517656,4.325041625941975,FAIR,,
6177,1.9219349614269357,3.3566557047256125,FAIR,,
6178,1.987952543811791,2.4724986271642027,FAIR,,
6179,1.391018228402617,3.162681091863893,FAIR,,
6180,1.44483334798423,2.3109106349143236,FAIR,,
6181,2.053178554391039,3.313070650969949,FAIR,,
6182,2.4295220642115276,3.4901884497819124,FAIR,,
6183,1.8261999657041772,3.520886563721811,FAIR,,
6184,2.0203589541442635,3.7865015505080435,FAIR,,
6185,2.1887080175984694,3.8138939745316356,FAIR,,
6186,1.5313985038262963,2.5276371461555867,FAIR,,
6187,1.611867903749757,2.893200123526417,FAIR,,
6188,1.129858013438486,2.297248443131606,FAIR,,
6189,1.3770709827709096,2.3094392398202186,FAIR,,
6190,1.3929016166411214,2.1167482214280526,FAIR,,
6191,1.6172243759475606,2.8695194243157065,FAIR,,
6192,2.4538126205856403,3.377546027051647,FAIR,,
6193,1.6461179994629256,2.9167863498930853,FAIR,,
6194,2.1796395541573967,3.9292774178430494,FAIR,,
6195,1.826279868746988,2.52709147817659,FAIR,,
6196,1.6516443251837347,3.283801863357035,FAIR,,
6197,2.1888731582762406,3.5947115789663497,FAIR,,
6198,1.6236491160418092,2.8256030899842233,FAIR,,
6199,1.6294498913762603,2.753180925954027,FAIR,,
6200,1.8668839168225482,3.3884520311530797,FAIR,,
6201,2.1984262744496874,3.0075084518284156,FAIR,,
6202,3.0403331392134647,4.986338609077662,FAIR,,
6203,1.317239361232117,1.6335109341832716,FAIR,,
6204,1.6304733009697496,2.7965800341657947,FAIR,,
6205,2.705520127971441,5.334773245989813,FAIR,,
6206,1.4856022212341777,2.841803402279705,FAIR,,
6207,1.6567860509559797,2.7871017152115045,FAIR,,
6208,1.833070313114603,2.9452920796289095,FAIR,,
6209,1.3404576605957894,2.25581459419751,FAIR,,
6210,1.5527877963977161,2.7912147110641463,FAIR,,
6211,1.8584570222938834,3.6229942122190324,FAIR,,
6212,1.5683166430216382,2.6373298855136698,FAIR,,
6213,1.560173662520481,3.045470204184136,FAIR,,
6214,1.6114980690952834,2.734758758516102,FAIR,,
6215,1.168005367071214,1.8989247778756033,FAIR,,
6216,1.4989128639888725,2.4720853013159663,FAIR,,
6217,1.58986237184048,2.5979408091828105,FAIR,,
6218,1.4869603761173058,3.333246143484725,FAIR,,
6219,2.0295550947440875,3.1336791475019665,FAIR,,
6220,1.4795044382737261,2.701010598960995,FAIR,,
6221,1.3295350356063262,2.5975333913536085,FAIR,,
6222,2.0235857531172434,3.3738305224661933,FAIR,,
6223,2.1297446591821463,3.6507384809034953,FAIR,,
6224,1.4081997216158533,2.754036913287171,FAIR,,
6225,1.9022758929833006,3.340244081779307,FAIR,,
6226,1.3382269538331955,2.032798338377901,FAIR,,
6227,1.3899533255608405,3.215769868572746,FAIR,,
6228,1.7157698795045568,2.7796183616076973,FAIR,,
6229,1.4217703538995479,2.77920875683581,FAIR,,
6230,1.9658129385675314,3.9916603837676665,FAIR,,
6231,1.7632158584029467,2.451253766920936,FAIR,,
6232,1.769967126163291,4.363573805538961,FAIR,,
6233,1.7669638290393095,2.5860508450430797,FAIR,,
6234,2.1214243174618708,3.5582870012487415,FAIR,,
6235,1.976842857882573,3.873439317463401,FAIR,,
6236,1.4462873313492497,2.7472552276485303,FAIR,,
6237,2.0014901613746203,3.997015918871831,FAIR,,
6238,1.627025126257592,3.9877425911862923,FAIR,,
6239,1.475779384075178,2.760033740526436,FAIR,,
6240,1.2709061667220267,2.907152982807146,FAIR,,
6241,1.9984554506095897,2.9793586011950763,FAIR,,
6242,2.1221100713702077,3.0720799084567845,FAIR,,
6243,1.576558218361077,2.741124459172105,FAIR,,
6244,2.1781766493484334,4.446233760984935,FAIR,,
6245,1.0816660775219165,1.9786206959678494,FAIR,,
6246,1.7914034042868652,2.862209698167921,FAIR,,
6247,1.91045022310734,2.9447686291446855,FAIR,,
6248,2.1692556956413975,3.861165481350743,FAIR,,
6249,1.720272596057977,4.020006552898714,FAIR,,
6250,2.102329959409769,3.7066397875865422,FAIR,,
6251,1.5037228865628431,3.197007848650092,FAIR,,
6252,1.652903654988708,3.333124165905244,FAIR,,
6253,1.9477635044077422,2.986969932497796,FAIR,,
6254,2.2956391787518977,4.145586594191595,FAIR,,
6255,2.2318827134709793,3.572744556066893,FAIR,,
6256,2.437696937716206,4.409562813962551,FAIR,,
6257,1.6015803164263163,2.427711001286132,FAIR,,
6258,1.7749200586095222,2.5543958273256404,FAIR,,
6259,2.6815850432222943,5.027494762687432,FAIR,,
6260,2.0926219836718016,3.9460820544553563,FAIR,,
6261,1.2638420448495167,1.9621337168608375,FAIR,,
6262,2.2581565123850003,3.6094546180650138,FAIR,,
6263,2.2204839445236066,3.5509988471851277,FAIR,,
6264,1.275104838005833,2.327291620697782,FAIR,,
6265,1.38741710687162,2.0399039400548853,FAIR,,
6266,2.508188671857397,4.418304075662096,FAIR,,
6267,2.30566882768558,3.1905704643078816,FAIR,,
6268,1.68201935788802,3.433197515959833,FAIR,,
6269,1.1654571344958538,1.9374639963324767,FAIR,,
6270,1.8730775490684708,3.8792331067084005,FAIR,,
6271,1.6973509505935207,3.26361818244516,FAIR,,
6272,2.0997345678319603,4.441856357833424,FAIR,,
6273,1.8021138628873639,3.6099154493787227,FAIR,,
6274,2.1309599046864047,4.662108239123438,FAIR,,
6275,1.3008538443052762,2.9228384629617232,FAIR,,
6276,1.423631163860591,2.7040110568426097,FAIR,,
6277,1.6002408753606736,2.2294880892893443,FAIR,,
6278,1.7323289100088717,2.5670794607959664,FAIR,,
6279,1.3202793577025573,3.0552649911458443,FAIR,,
6280,1.4904499834537224,2.9066388439643944,FAIR,,
6281,2.075899168438364,3.5763606804737105,FAIR,,
6282,1.7876524962351343,3.158337633404662,FAIR,,
6283,1.321854253589964,2.1248111933903626,FAIR,,
6284,2.076347508407007,3.3584188088470555,FAIR,,
6285,1.452124175363622,2.7307715500901235,FAIR,,
6286,1.8908677298499037,3.4933552076818377,FAIR,,
6287,1.5300980929523584,2.438899144968745,FAIR,,
6288,1.8956693992383988,3.514423047270185,FAIR,,
6289,1.8608887793919544,4.045833509321086,FAIR,,
6290,1.496534700957124,2.727193091202361,FAIR,,
6291,1.2509379706092543,2.4160928768945618,FAIR,,
6292,1.7353010146623185,2.4878994392238676,FAIR,,
6293,1.5234231334345052,2.2864139298001054,FAIR,,
6294,1.7561579015692899,2.950892846742752,FAIR,,
6295,2.4718978226875272,3.2323904515275155,FAIR,,
6296,2.332251944283764,4.309329447286807,FAIR,,
6297,2.3300205326531542,4.6561439604874835,FAIR,,
6298,1.5503263899641557,2.0648692813740785,FAIR,,
6299,1.6355016771398754,3.127591140230964,FAIR,,
6300,1.9912175868360327,3.500535616261107,FAIR,,
6301,1.6711334368504596,3.0287392323361177,FAIR,,
6302,1.695514286562183,2.6074770405064664,FAIR,,
6303,2.1482014390812316,3.751048963351271,FAIR,,
6304,1.4057378997307168,2.914011266097565,FAIR,,
6305,2.1511939577127,4.080289096570443,FAIR,,
6306,2.4567196554555406,5.191513560475506,FAIR,,
6307,1.537114768752232,2.3619610157048716,FAIR,,
6308,2.078934537955616,3.397096856842068,FAIR,,
6309,1.9847974206228358,3.541194783381673,FAIR,,
6310,1.4754778507636357,3.2231500315391792,FAIR,,
6311,1.4218741269449098,2.9563208696326186,FAIR,,
6312,1.5621819338959337,2.4436175928487915,FAIR,,
6313,2.3246677854761963,3.9274948152271056,FAIR,,
6314,1.836628384347254,2.9482975765683457,FAIR,,
6315,1.5248037711689026,2.414024981156322,FAIR,,
6316,1.6649900110073623,3.417925771592613,FAIR,,
6317,2.1016246711181408,3.132929140327384,FAIR,,
6318,2.2960848803100347,4.699092682629949,FAIR,,
6319,2.044651836047391,3.775106967876038,FAIR,,
6320,2.032871835797882,3.5783441716280513,FAIR,,
6321,1.8399702704460918,4.281171499638689,FAIR,,
6322,1.552756401849022,2.6436727121013037,FAIR,,
6323,1.8392623816094456,2.96045364974364,FAIR,,
6324,1.7547633938293798,3.125189611033887,FAIR,,
6325,2.2864322079638653,5.397093693056781,FAIR,,
6326,1.4331255355876718,2.7749873716187228,FAIR,,
6327,1.7923522975264117,3.050245363005581,FAIR,,
6328,2.0812011560260775,4.1839036867697885,FAIR,,
6329,2.1781746469842482,3.219092016545027,FAIR,,
6330,2.156163459522214,3.9687140107058,FAIR,,
6331,1.5632499671595932,3.1010606449549813,FAIR,,
6332,1.678576487706701,3.2133808219131743,FAIR,,
6333,1.7946503801677354,2.868527607241599,FAIR,,
6334,2.3941747891350555,3.6980563660647308,FAIR,,
6335,1.6663691617699792,2.9118169626798336,FAIR,,
6336,1.7883808323393606,3.31970321543298,FAIR,,
6337,1.8721773313763823,3.0057649515841383,FAIR,,
6338,1.8688826239810163,3.5299429810141203,FAIR,,
6339,1.6453871981841663,3.427333896189753,FAIR,,
6340,2.635861815435526,5.2505604188121024,FAIR,,
6341,2.135192074480264,4.026950997906834,FAIR,,
6342,1.2815263465259548,2.0211570954164935,FAIR,,
6343,1.9079999638395684,2.993455467297187,FAIR,,
6344,1.4898836055351623,2.2674264324466478,FAIR,,
6345,1.3696924121539933,2.6022665282202238,FAIR,,
6346,2.1191717833028765,2.778651217961219,FAIR,,
6347,2.1002774044064485,3.3891014426621173,FAIR,,
6348,1.41306087566443,2.330278373085834,FAIR,,
6349,1.9088875308652786,2.9221430039527925,FAIR,,
6350,1.88804909117594,3.1704025062849044,FAIR,,
6351,1.6339285208913281,2.9132875472549955,FAIR,,
6352,1.6501227012076987,3.1205254176415105,FAIR,,
6353,1.79356649405,3.8347258099952706,FAIR,,
6354,2.1928829399700938,3.2861698401515134,FAIR,,
6355,1.954757332581322,3.453942023389517,FAIR,,
6356,2.127565813136627,3.1451477814447104,FAIR,,
6357,1.5213158057020812,2.319880056348809,FAIR,,
6358,2.4533317706425777,3.5551312355043367,FAIR,,
6359,1.4136065236001683,3.171812855040821,FAIR,,
6360,1.9589196386443142,3.096468042253832,FAIR,,
6361,2.204967896366086,4.03566265928021,FAIR,,
6362,2.6391836787681724,5.277555406863008,FAIR,,
6363,1.7831841666354578,3.7845198415741153,FAIR,,
6364,1.809589196654424,3.0087324876190324,FAIR,,
6365,2.4499818650696024,4.600418474422027,FAIR,,
6366,1.4153129696549354,2.396174911113775,FAIR,,
6367,1.6825493507978329,3.0553593162424506,FAIR,,
6368,2.3566184904705607,5.096427282932414,FAIR,,
6369,1.3214719160272514,2.2856235748285103,FAIR,,
6370,2.371571224386124,4.736796199120645,FAIR,,
6371,1.8380273614296998,3.5632844364664376,FAIR,,
6372,1.792029404369556,2.745485152098876,FAIR,,
6373,1.3104547362481453,2.004633897787593,FAIR,,
6374,1.7673635544612487,3.12236391326429,FAIR,,
6375,1.2865022665580301,2.670366552541387,FAIR,,
6376,1.916337015277969,3.990161565321129,FAIR,,
6377,1.6019613855207055,2.522018684946647,FAIR,,
6378,1.4707409764505572,3.2139350503052517,FAIR,,
6379,1.7613550039818169,2.6345041117804944,FAIR,,
6380,2.285257418975809,3.954187473521196,FAIR,,
6381,1.5560841380738006,2.9822608989155097,FAIR,,
6382,2.0910896073775294,3.1474389067665816,FAIR,,
6383,2.0153475997724604,3.6230838709221493,FAIR,,
6384,2.0917623876338225,3.959026612842533,FAIR,,
6385,2.24491073047026,4.35890320353566,FAIR,,
6386,1.3759324770609724,2.919944047702689,FAIR,,
6387,2.179783958355525,3.422107219474261,FAIR,,
6388,1.9631023663494411,2.941760371515874,FAIR,,
6389,1.6867057170792568,2.8037162584168644,FAIR,,
6390,2.0224519145918944,3.8476516388780646,FAIR,,
6391,1.7706589454894197,3.3032421959389566,FAIR,,
6392,2.076157209804624,3.940458630949417,FAIR,,
6393,2.1513793276583573,4.154987910921446,FAIR,,
6394,1.3725290408649429,2.0136866136708926,FAIR,,
6395,1.7633976618289022,3.4920141882299456,FAIR,,
6396,1.630925529920124,2.6222873402842084,FAIR,,
6397,2.1014655981018873,4.023906376441075,FAIR,,
6398,1.217808652531359,2.6689876354333717,FAIR,,
6399,2.4580098734516023,3.791714628383226,FAIR,,
6400,2.0180024520658106,2.938052269505493,FAIR,,
6401,1.6906587870061773,2.841386669565724,FAIR,,
6402,1.6480165082070626,2.853707752106384,FAIR,,
6403,1.8796541795208848,2.9292516437037093,FAIR,,
6404,1.3812857244803556,2.369058130825216,FAIR,,
6405,1.7830516939231529,3.0798651558398498,FAIR,,
6406,1.5298031084578636,2.4887671123635173,FAIR,,
6407,1.3482470788471572,2.308279905002876,FAIR,,
6408,1.6042135781404987,2.37470185568998,FAIR,,
6409,1.4696602178221019,3.189821673039416,FAIR,,
6410,1.2938941999090228,2.6416420684444413,FAIR,,
6411,1.5699530555307515,2.5578846732580334,FAIR,,
6412,2.245016639553325,4.448428028223848,FAIR,,
6413,1.8426645609606245,3.3665272149159313,FAIR,,
6414,1.4805299757939427,3.244661966274282,FAIR,,
6415,1.59467714066571,2.9800524505608412,FAIR,,
6416,2.032078008384928,3.041363350779526,FAIR,,
6417,2.2651501179186395,3.6848735652839277,FAIR,,
6418,2.415571618208363,4.326048426764891,FAIR,,
6419,1.5006426316525117,2.992079147944078,FAIR,,
6420,1.605330878355229,2.8186935304140928,FAIR,,
6421,1.8867985545178632,3.4603695021780516,FAIR,,
6422,1.6938287017453892,2.7603180785675367,FAIR,,
6423,1.9899265634591459,3.8755869978350255,FAIR,,
6424,1.5232802877053326,2.968621453891191,FAIR,,
6425,1.4303496153587014,2.7554964042734187,FAIR,,
6426,1.6005685387090194,3.455229405483989,FAIR,,
6427,2.162272866848039,4.5978204615200235,FAIR,,
6428,2.182061555188106,3.5949111458684606,FAIR,,
6429,1.1703162389404747,1.962117151659675,FAIR,,
6430,1.6392068924888372,2.6332851264710095,FAIR,,
6431,2.1165757629744255,3.5816799864987994,FAIR,,
6432,2.3687518955273865,4.061985110576064,FAIR,,
6433,1.6036141583004069,3.250979908957779,FAIR,,
6434,1.6239986530574624,3.1096378171730366,FAIR,,
6435,2.0495896778366975,4.91323444196516,FAIR,,
6436,1.3935994467083777,2.438788468537701,FAIR,,
6437,2.4612755102764936,4.631045345288938,FAIR,,
6438,1.3640405731990837,2.7179899421691323,FAIR,,
6439,1.1729471565085887,1.6964679742467152,FAIR,,
6440,2.373126997061411,4.3423331065086535,FAIR,,
6441,2.0525862995936386,3.0987858023845196,FAIR,,
6442,2.146635714198824,4.044848309497745,FAIR,,
6443,1.2583077409324837,2.558119784545016,FAIR,,
6444,1.8940331418011465,3.6636210209686473,FAIR,,
6445,1.764254851360138,3.107912528462388,FAIR,,
6446,1.6246547114849512,2.3915241244593264,FAIR,,
6447,1.5342507153920035,2.714024196525739,FAIR,,
6448,1.691153806320783,3.965878121087203,FAIR,,
6449,2.048386466475611,5.457022208873413,FAIR,,
6450,2.5790586793230137,3.737354459101469,FAIR,,
6451,1.7410440440871395,3.498915657331721,FAIR,,
6452,1.9190763870672096,3.4968669630325158,FAIR,,
6453,1.6191728599245523,3.029118074737654,FAIR,,
6454,1.153156222703361,2.2599373547117465,FAIR,,
6455,1.246856588061347,2.157215479043719,FAIR,,
6456,1.5090444135440033,3.24313455612065,FAIR,,
6457,2.202578824965793,4.120187548922923,FAIR,,
6458,2.062081929014544,3.342319818223627,FAIR,,
6459,1.2842480178637425,2.7028713410026013,FAIR,,
6460,1.86729140063064,3.494438649164591,FAIR,,
6461,1.487785437789687,2.5337276696729107,FAIR,,
6462,2.0953355324509495,4.4282842245957745,FAIR,,
6463,1.9213625337787474,2.971045201504285,FAIR,,
6464,1.443123220725457,2.629672571000098,FAIR,,
6465,1.8989322470703258,3.7302452213475936,FAIR,,
6466,2.6965023499614533,4.9855604478987035,FAIR,,
6467,1.6808086175204267,2.7776315502466207,FAIR,,
6468,1.4865298751369007,2.214046701794017,FAIR,,
6469,2.2466925302565897,4.128670371195417,FAIR,,
6470,1.5608591892973676,2.4991768868212834,FAIR,,
6471,1.5099123226240925,2.6495455535742343,FAIR,,
6472,1.6522883277627602,3.3882573137348877,FAIR,,
6473,1.5477528225520447,2.9309701879611003,FAIR,,
6474,1.5093057596392236,2.365937708153012,FAIR,,
6475,1.7407196233635116,3.6594405854350884,FAIR,,
6476,2.031284343344119,3.771685678776326,FAIR,,
6477,1.6426183882626655,2.9225961445189728,FAIR,,
6478,1.4016096534753177,2.473556901312738,FAIR,,
6479,1.7077087884226654,2.7545432135372545,FAIR,,
6480,1.9036773129001723,3.708530710661929,FAIR,,
6481,1.7375944758486361,2.8180309596432416,FAIR,,
6482,1.6623144985408371,3.0402643817467268,FAIR,,
6483,1.788231543343597,2.9990689429895223,FAIR,,
6484,1.6658416600790553,2.7542610627837134,FAIR,,
6485,1.1593959239496459,1.9406935951230562,FAIR,,
6486,1.7009141023182992,2.6403420229321584,FAIR,,
6487,2.0435504248100966,2.5894549978463663,FAIR,,
6488,1.7703894322353146,3.743319793032782,FAIR,,
6489,2.1028253130952304,3.6583996534725784,FAIR,,
6490,1.9115904063513973,3.0005985700136977,FAIR,,
6491,1.670447376011525,3.4276804238975296,FAIR,,
6492,1.5073660332246677,2.755502659100737,FAIR,,
6493,1.5218536466352373,3.1023025405075093,FAIR,,
6494,1.97769971434957,3.79947827172934,FAIR,,
6495,1.4006801040649892,2.3363686125669676,FAIR,,
6496,1.3916493416096982,2.386978253899432,FAIR,,
6497,1.4363779637899527,2.300097606574431,FAIR,,
6498,1.431042893899926,3.000292662440781,FAIR,,
6499,1.2617363403295119,1.8721686369815613,FAIR,,
6500,2.5358533978282014,4.664900973264763,FAIR,,
6501,1.3670271985204419,2.1930444995375984,FAIR,,
6502,1.8537785169664664,3.7033917669299554,FAIR,,
6503,1.5988279548973034,2.490639936435845,FAIR,,
6504,2.497909276296415,2.8101957675386235,FAIR,,
6505,1.7353880748579122,3.7193111507130294,FAIR,,
6506,1.9891205735097248,2.9940658358052934,FAIR,,
6507,1.2591571571214064,1.9638740654636146,FAIR,,
6508,1.7620670711922886,3.337500171289481,FAIR,,
6509,2.251155237212934,3.8466587477655345,FAIR,,
6510,1.231528269642171,1.8959487824642212,FAIR,,
6511,1.0868202828606885,2.095296199390346,FAIR,,
6512,1.9695981271900493,3.834840660523121,FAIR,,
6513,1.8890571093384454,3.6551749642722395,FAIR,,
6514,1.550470643813903,2.7541945348669086,FAIR,,
6515,1.8001033277819896,3.2888428538807273,FAIR,,
6516,2.3454875361870955,5.036078379050773,FAIR,,
6517,1.8026103673555018,3.2497275802171104,FAIR,,
6518,1.5097044919188662,2.4229727191550703,FAIR,,
6519,1.6941470335092443,3.4092126893968127,FAIR,,
6520,1.8237437081269252,3.106604453859622,FAIR,,
6521,1.5833736529408402,4.191731590742945,FAIR,,
6522,1.9624986104117228,3.5035433220512626,FAIR,,
6523,1.712955955867756,3.434480740294665,FAIR,,
6524,1.1684255283691356,2.1043303902865307,FAIR,,
6525,1.916968943646888,4.018970966445374,FAIR,,
6526,1.8184649148418717,2.753464547969043,FAIR,,
6527,1.612206540619109,2.480749389757644,FAIR,,
6528,1.889807651103334,3.521971639285174,FAIR,,
6529,2.1253158862281025,4.1224071064320995,FAIR,,
6530,1.72533145539646,2.732690416263395,FAIR,,
6531,2.4262539013691096,4.394422732989337,FAIR,,
6532,1.696041279352103,2.4567729433691103,FAIR,,
6533,1.3279129108321668,2.107313857597431,FAIR,,
6534,2.0669612610580286,2.604974120509283,FAIR,,
6535,1.20027674426777,1.7059574510655726,FAIR,,
6536,1.2169322783929364,2.432131337633184,FAIR,,
6537,1.1552911793615515,2.1412516619052906,FAIR,,
6538,2.4013312447096022,4.924740164794385,FAIR,,
6539,2.161566731093515,3.5659533099656318,FAIR,,
6540,2.715584279868848,4.7661627634159025,FAIR,,
6541,1.608952902465879,2.124086828794824,FAIR,,
6542,2.868534423672381,5.744359580037836,FAIR,,
6543,1.4929228363906788,2.6923584331133483,FAIR,,
